id_client,first_day,last_day,frequency,interval,recency,monetary
17510,2021-11-15 10:00:00,2021-11-15 10:00:00,1,0,45,308.48
13369,2020-12-09 11:30:00,2020-12-09 11:30:00,1,0,386,308.28
13466,2021-06-08 16:39:00,2021-06-08 16:39:00,1,0,205,307.9
15973,2020-12-08 11:42:00,2020-12-08 11:42:00,1,0,387,307.82
16123,2021-10-19 09:18:00,2021-10-19 09:18:00,1,0,72,307.78
13529,2021-05-19 11:50:00,2021-09-22 09:15:00,2,125,99,307.76
13395,2021-06-07 15:04:00,2021-06-07 15:04:00,1,0,206,307.72
13060,2021-03-31 11:37:00,2021-03-31 11:37:00,1,0,274,307.53
14915,2021-03-07 09:39:00,2021-09-09 13:34:00,2,186,112,307.48
17120,2021-04-20 15:21:00,2021-04-20 15:21:00,1,0,254,307.46
13932,2021-02-18 12:02:00,2021-02-18 12:02:00,1,0,315,307.4
13142,2021-11-20 16:07:00,2021-11-20 16:07:00,1,0,40,307.09
17334,2021-02-04 09:03:00,2021-02-10 14:59:00,2,6,323,307.02
15087,2021-03-03 10:34:00,2021-03-03 10:34:00,1,0,302,306.94
17551,2020-12-15 14:12:00,2020-12-15 14:12:00,1,0,380,306.84
13762,2021-05-05 09:15:00,2021-05-05 09:15:00,1,0,239,306.72
16668,2021-02-28 12:46:00,2021-11-24 17:43:00,6,269,36,306.71999999999997
13718,2021-02-17 11:58:00,2021-04-07 13:24:00,2,49,267,306.55
18059,2021-10-03 09:30:00,2021-11-16 16:49:00,3,44,44,306.46
15659,2021-10-27 09:23:00,2021-10-27 09:23:00,1,0,64,306.45
17176,2021-05-22 12:41:00,2021-05-22 12:41:00,1,0,222,306.13
13863,2021-04-06 10:20:00,2021-04-06 10:20:00,1,0,268,305.78
15219,2021-06-16 16:57:00,2021-06-16 16:57:00,1,0,197,305.75
16796,2021-09-11 14:01:00,2021-09-11 14:01:00,1,0,110,305.62
16181,2021-09-27 13:38:00,2021-09-27 13:38:00,1,0,94,305.54
18220,2021-04-27 09:03:00,2021-04-27 09:03:00,1,0,247,305.28
13045,2021-09-01 15:04:00,2021-09-01 15:04:00,1,0,120,305.28
12623,2021-03-08 13:50:00,2021-03-08 13:50:00,1,0,297,305.1
13667,2021-07-13 15:42:00,2021-07-13 15:42:00,1,0,170,305.02
17941,2021-08-01 08:30:00,2021-08-01 08:30:00,1,0,151,304.56
15163,2021-05-31 15:22:00,2021-11-21 13:10:00,2,173,39,304.47
16217,2021-03-02 15:28:00,2021-04-18 13:31:00,2,46,256,304.25
18185,2021-04-04 13:42:00,2021-04-04 13:42:00,1,0,270,304.25
17732,2020-12-02 09:29:00,2020-12-02 09:29:00,1,0,393,303.97
16400,2021-09-06 12:27:00,2021-09-06 12:27:00,1,0,115,303.93
13083,2021-09-25 10:46:00,2021-12-05 15:01:00,2,71,25,303.75
17433,2021-09-12 14:24:00,2021-09-12 14:24:00,1,0,109,303.16
15060,2021-11-30 14:03:00,2021-12-01 13:47:00,4,0,29,303.09
16425,2021-02-10 14:30:00,2021-02-10 14:30:00,1,0,323,302.7
14248,2021-01-25 14:45:00,2021-01-25 14:45:00,1,0,339,302.58
18165,2021-06-15 13:23:00,2021-06-15 13:23:00,1,0,198,302.46
16104,2021-10-09 10:23:00,2021-10-09 10:23:00,1,0,82,302.36
16292,2021-08-10 12:24:00,2021-08-10 12:24:00,1,0,142,302.25
17506,2021-09-25 11:39:00,2021-09-25 11:39:00,1,0,96,302.2
15054,2021-10-30 14:33:00,2021-11-27 15:02:00,2,28,33,302.1
17094,2021-01-21 13:09:00,2021-01-21 13:09:00,1,0,343,302.0
16297,2021-03-16 08:29:00,2021-03-16 08:29:00,1,0,289,301.9
16715,2021-09-22 18:15:00,2021-09-22 18:15:00,1,0,99,301.72
15667,2021-10-31 10:56:00,2021-10-31 10:56:00,1,0,60,301.32
15148,2021-11-29 08:21:00,2021-11-29 08:21:00,1,0,31,301.29
15623,2021-07-21 17:26:00,2021-07-21 17:26:00,1,0,162,301.03
13479,2021-04-19 11:27:00,2021-05-23 10:45:00,2,33,221,300.95
17978,2020-12-09 14:05:00,2020-12-09 14:05:00,1,0,386,300.92
16430,2021-10-13 14:47:00,2021-10-13 14:47:00,1,0,78,300.85
16479,2021-11-29 13:04:00,2021-11-29 13:40:00,2,0,31,300.83000000000004
14762,2021-03-21 08:20:00,2021-03-21 08:20:00,1,0,284,300.52
13304,2020-12-23 14:35:00,2020-12-23 14:35:00,1,0,372,300.42
15254,2021-08-04 15:04:00,2021-08-04 15:04:00,1,0,148,300.36
13745,2021-06-30 16:43:00,2021-06-30 16:43:00,1,0,183,300.04
18053,2021-09-30 09:05:00,2021-09-30 09:05:00,1,0,91,300.02
16402,2020-12-05 13:42:00,2021-03-20 12:25:00,2,104,285,299.6
18215,2021-09-11 16:05:00,2021-09-11 16:05:00,1,0,110,299.34
17124,2021-06-07 14:02:00,2021-06-07 14:02:00,1,0,206,298.89
15609,2021-06-08 13:00:00,2021-06-08 13:00:00,1,0,205,298.48
17255,2021-02-13 15:18:00,2021-10-30 12:18:00,2,258,61,298.40999999999997
17824,2021-10-19 14:14:00,2021-10-19 14:14:00,1,0,72,298.4
17678,2021-03-21 11:52:00,2021-03-21 11:52:00,1,0,284,298.11
12881,2021-03-09 11:44:00,2021-03-09 11:44:00,1,0,296,298.0
15857,2021-11-21 12:18:00,2021-11-21 12:18:00,1,0,39,297.0
13708,2021-03-13 13:46:00,2021-03-13 13:46:00,1,0,292,296.88
14985,2020-12-16 19:51:00,2021-05-25 14:29:00,2,159,219,296.75
17531,2021-06-02 19:17:00,2021-06-02 19:17:00,1,0,211,296.7
13441,2021-09-09 09:38:00,2021-09-09 09:38:00,1,0,112,296.64
15154,2021-09-25 16:05:00,2021-09-25 16:05:00,1,0,96,296.42
13751,2021-02-24 15:56:00,2021-02-24 15:56:00,1,0,309,296.25
13504,2021-10-06 13:20:00,2021-10-06 13:20:00,1,0,85,295.93
16998,2021-02-08 15:42:00,2021-07-13 09:44:00,4,154,170,295.0
13573,2021-03-31 14:47:00,2021-10-20 14:33:00,2,202,71,294.4
15732,2020-12-02 15:00:00,2021-05-11 14:24:00,2,159,233,294.12
17163,2021-09-22 15:54:00,2021-11-18 08:57:00,2,56,42,293.1
12829,2020-12-14 14:54:00,2021-01-07 11:13:00,2,23,357,293.0
15545,2020-12-03 17:28:00,2021-10-16 13:24:00,2,316,75,292.72
16721,2021-03-22 16:08:00,2021-03-22 16:08:00,1,0,283,292.47
13259,2021-10-09 10:48:00,2021-10-09 10:48:00,1,0,82,292.32
13502,2021-01-20 09:03:00,2021-11-23 10:39:00,3,307,37,292.0
13449,2021-11-16 08:28:00,2021-11-16 08:28:00,1,0,44,291.88
13544,2021-04-13 12:09:00,2021-10-31 11:57:00,2,200,60,291.40999999999997
14656,2021-03-01 13:19:00,2021-06-23 13:51:00,2,114,190,291.05
14947,2021-08-01 09:31:00,2021-09-28 15:48:00,2,58,93,290.82
16648,2021-10-28 08:58:00,2021-10-28 08:58:00,1,0,63,290.66
15279,2020-12-20 10:48:00,2020-12-20 10:48:00,1,0,375,290.51
17691,2020-12-06 11:10:00,2020-12-16 17:20:00,2,10,379,290.4
16526,2021-06-21 12:02:00,2021-06-21 12:02:00,1,0,192,290.36
17081,2021-10-24 13:08:00,2021-11-14 12:56:00,2,20,46,290.15999999999997
14784,2021-01-20 09:25:00,2021-11-13 13:30:00,2,297,47,289.99
17464,2021-07-04 13:19:00,2021-07-04 13:19:00,1,0,179,289.96
14953,2021-11-14 14:59:00,2021-11-14 14:59:00,1,0,46,289.82
16897,2021-01-30 11:52:00,2021-02-13 15:02:00,2,14,320,289.78
14162,2021-02-20 12:32:00,2021-06-19 11:36:00,2,118,194,289.36
16125,2020-12-07 15:48:00,2020-12-07 15:48:00,1,0,388,289.35
14549,2021-02-01 13:47:00,2021-02-01 13:47:00,1,0,332,289.24
17501,2021-05-03 09:46:00,2021-05-03 09:47:00,2,0,241,288.6
16808,2021-03-10 19:05:00,2021-09-01 19:34:00,2,175,120,288.42
15396,2021-08-19 10:56:00,2021-08-19 10:56:00,1,0,133,288.18
17977,2021-11-10 13:28:00,2021-11-10 13:28:00,1,0,50,288.14
17080,2021-03-15 12:05:00,2021-11-17 12:59:00,2,247,43,287.62
17760,2020-12-01 15:08:00,2021-11-18 10:56:00,2,351,42,287.59
16432,2021-10-06 13:59:00,2021-10-06 13:59:00,1,0,85,287.4
13760,2021-03-28 12:52:00,2021-10-16 16:13:00,2,202,75,286.78999999999996
16555,2021-08-22 12:32:00,2021-11-04 14:31:00,2,74,56,285.89
14660,2021-08-31 10:40:00,2021-09-14 11:34:00,2,14,107,285.74
17636,2021-11-20 14:40:00,2021-11-20 14:40:00,1,0,40,285.56
16429,2021-08-25 13:54:00,2021-08-25 13:54:00,1,0,127,284.55
18190,2021-01-13 10:35:00,2021-05-31 14:48:00,2,138,213,284.46000000000004
13121,2021-03-15 16:47:00,2021-03-15 16:47:00,1,0,290,283.73
13439,2021-03-29 14:20:00,2021-03-29 14:20:00,1,0,276,283.71
12703,2021-09-29 17:52:00,2021-09-29 17:52:00,1,0,92,283.55
17783,2021-04-06 10:07:00,2021-09-28 16:07:00,2,175,93,283.47
17251,2020-12-12 11:06:00,2020-12-12 11:06:00,1,0,383,283.28
18270,2021-03-18 12:41:00,2021-11-01 13:57:00,2,228,59,283.15
17694,2021-07-21 12:00:00,2021-07-21 12:00:00,1,0,162,283.12
14350,2021-03-10 14:14:00,2021-03-10 14:14:00,1,0,295,282.93
13754,2021-01-26 14:58:00,2021-07-11 11:51:00,2,165,172,282.6
13177,2021-10-06 09:56:00,2021-10-06 09:56:00,1,0,85,282.45
17247,2021-11-24 15:21:00,2021-11-24 15:21:00,1,0,36,282.19
16557,2021-07-25 13:28:00,2021-11-15 14:04:00,2,113,45,281.85
17403,2021-11-03 15:18:00,2021-11-03 15:18:00,1,0,57,281.62
16848,2021-10-18 08:42:00,2021-10-18 08:42:00,1,0,73,281.42
14242,2021-01-18 08:53:00,2021-04-19 11:46:00,2,91,255,280.54999999999995
13606,2021-02-01 11:42:00,2021-11-10 17:46:00,3,282,50,280.54
16149,2021-07-20 14:54:00,2021-12-05 11:29:00,2,137,25,280.52
14975,2021-10-13 14:08:00,2021-10-13 14:08:00,1,0,78,279.94
15556,2021-11-15 16:08:00,2021-11-15 16:08:00,1,0,45,279.77
14480,2021-11-28 16:35:00,2021-11-28 16:35:00,1,0,32,279.05
17786,2021-01-26 14:35:00,2021-09-15 12:51:00,2,231,106,278.74
14764,2021-10-24 11:54:00,2021-10-24 11:54:00,1,0,67,278.3
14908,2021-09-26 12:56:00,2021-09-26 12:56:00,1,0,95,277.8
17968,2020-12-01 12:23:00,2020-12-01 12:23:00,1,0,394,277.35
13803,2021-03-29 12:57:00,2021-03-29 12:57:00,1,0,276,277.07
15355,2021-10-17 15:22:00,2021-11-10 13:44:00,2,23,50,277.05
16883,2020-12-03 10:33:00,2021-06-05 12:51:00,2,184,208,276.73
13272,2021-09-11 12:06:00,2021-11-08 14:00:00,2,58,52,276.56
14508,2021-09-11 11:29:00,2021-11-17 19:48:00,2,67,43,276.42
12750,2021-08-03 09:13:00,2021-08-03 09:13:00,1,0,149,275.88
14512,2021-04-21 19:05:00,2021-06-05 12:39:00,2,44,208,275.28
16313,2021-10-21 09:04:00,2021-12-06 13:02:00,2,46,24,274.15
16727,2020-12-10 13:48:00,2020-12-10 13:48:00,1,0,385,272.82
17254,2021-11-24 14:09:00,2021-12-05 12:46:00,2,10,25,272.44
17498,2021-09-25 12:25:00,2021-09-25 12:25:00,1,0,96,272.22
14819,2021-05-31 13:50:00,2021-10-06 13:41:00,2,127,85,272.07
13917,2021-06-01 12:46:00,2021-10-21 09:56:00,2,141,70,272.03999999999996
14816,2021-05-26 13:16:00,2021-05-26 13:16:00,1,0,218,271.85
13058,2021-07-11 12:01:00,2021-11-15 12:43:00,3,127,45,271.4
13837,2021-01-26 12:15:00,2021-05-12 12:10:00,2,105,232,271.24
17767,2021-11-24 14:42:00,2021-11-24 14:42:00,1,0,36,271.2
17496,2020-12-16 08:39:00,2020-12-16 08:39:00,1,0,379,271.05
18108,2021-03-30 13:56:00,2021-03-30 13:56:00,1,0,275,271.0
17011,2021-11-09 13:30:00,2021-11-09 13:30:00,1,0,51,270.9
15774,2021-10-02 12:04:00,2021-10-02 12:04:00,1,0,89,270.8
13533,2021-03-17 12:47:00,2021-06-10 11:54:00,3,84,203,270.79
14520,2021-02-22 09:15:00,2021-12-08 09:46:00,2,289,22,270.6
13242,2021-05-10 12:26:00,2021-08-19 12:53:00,3,101,133,270.4
12558,2021-12-02 10:41:00,2021-12-02 10:41:00,1,0,28,269.96
14727,2021-03-10 14:45:00,2021-03-10 14:45:00,1,0,295,268.58
15408,2021-03-20 15:02:00,2021-03-20 15:02:00,1,0,285,267.18
17550,2021-04-10 15:19:00,2021-05-26 14:09:00,3,45,218,267.15999999999997
15320,2021-10-26 13:27:00,2021-10-26 13:27:00,1,0,65,267.13
17708,2021-01-19 10:09:00,2021-06-05 10:12:00,2,137,208,267.08
15517,2021-04-20 14:02:00,2021-04-20 14:02:00,1,0,254,267.03
16451,2021-09-13 09:17:00,2021-09-13 09:17:00,1,0,108,266.97
14863,2021-11-10 15:04:00,2021-11-10 15:04:00,1,0,50,266.76
15119,2021-04-08 09:08:00,2021-04-08 09:08:00,1,0,266,266.4
12962,2021-08-18 13:38:00,2021-12-02 15:55:00,2,106,28,266.39
15019,2021-03-18 12:35:00,2021-03-18 12:35:00,1,0,287,266.0
14068,2021-01-23 16:02:00,2021-01-23 16:02:00,1,0,341,265.85
17430,2020-12-09 13:05:00,2021-11-07 09:24:00,2,332,53,265.76
14423,2021-05-05 15:12:00,2021-05-05 15:12:00,1,0,239,265.2
13973,2021-02-25 15:21:00,2021-02-25 15:21:00,1,0,308,264.7
15912,2021-04-20 17:10:00,2021-06-14 14:29:00,2,54,199,264.62
14452,2021-09-07 11:32:00,2021-11-29 12:06:00,2,83,31,264.44
15894,2020-12-05 14:06:00,2021-03-31 13:50:00,2,115,274,263.55
12492,2021-08-26 14:51:00,2021-10-07 15:15:00,2,42,84,263.21
16936,2021-11-14 11:04:00,2021-11-14 11:04:00,1,0,46,262.68
17194,2020-12-14 12:06:00,2021-03-11 12:05:00,2,86,294,262.62
16413,2021-10-14 12:08:00,2021-10-14 12:08:00,1,0,77,262.2
17385,2021-11-25 11:02:00,2021-11-25 11:02:00,1,0,35,261.11
13189,2021-08-16 13:12:00,2021-11-21 10:39:00,2,96,39,260.68
14053,2021-07-03 12:21:00,2021-08-07 14:27:00,2,35,145,260.25
15014,2021-06-16 19:40:00,2021-10-27 20:07:00,2,133,64,260.17
15143,2021-04-28 12:03:00,2021-04-28 12:03:00,1,0,246,259.45
17125,2021-10-20 14:41:00,2021-10-20 14:41:00,1,0,71,259.35
13127,2021-09-23 10:26:00,2021-09-23 10:26:00,1,0,98,259.17
16447,2021-07-27 12:45:00,2021-07-27 12:45:00,1,0,156,259.01
15577,2021-02-07 13:32:00,2021-07-11 17:03:00,3,154,172,258.88
13277,2021-07-29 10:06:00,2021-11-24 09:21:00,4,117,36,258.4
13227,2021-05-22 11:47:00,2021-05-22 11:47:00,1,0,222,257.7
14375,2021-06-07 13:44:00,2021-06-07 13:44:00,1,0,206,257.68
18009,2021-04-18 13:36:00,2021-04-18 13:36:00,1,0,256,257.34
13626,2021-04-01 10:05:00,2021-04-01 10:05:00,1,0,273,257.23
16048,2020-12-01 15:27:00,2020-12-01 15:28:00,2,0,394,256.44
12430,2021-10-27 15:09:00,2021-10-27 15:09:00,1,0,64,256.4
13806,2021-10-07 11:43:00,2021-10-07 11:43:00,1,0,84,256.38
17896,2021-11-16 13:59:00,2021-11-16 13:59:00,1,0,44,256.32
15277,2021-10-24 10:08:00,2021-10-24 10:08:00,1,0,67,255.9
14761,2021-01-09 12:03:00,2021-10-12 12:10:00,2,276,79,255.9
14881,2021-11-20 11:06:00,2021-11-20 11:06:00,1,0,40,255.4
16226,2021-04-18 12:58:00,2021-05-20 14:41:00,3,32,224,255.12
15261,2021-07-27 15:20:00,2021-07-27 15:20:00,1,0,156,254.82
12604,2021-03-23 12:06:00,2021-09-21 14:08:00,2,182,100,254.18
14765,2021-06-16 19:49:00,2021-11-10 19:53:00,3,147,50,254.11
15689,2020-12-13 09:57:00,2021-08-12 09:37:00,2,241,140,254.1
12797,2020-12-09 10:55:00,2020-12-09 10:55:00,1,0,386,254.03
15759,2020-12-16 15:29:00,2021-05-05 15:13:00,3,139,239,253.04
17860,2020-12-06 12:41:00,2020-12-06 12:41:00,1,0,389,252.8
15035,2021-09-11 11:08:00,2021-09-11 11:08:00,1,0,110,252.73
13404,2021-05-11 11:57:00,2021-12-08 15:37:00,2,211,22,252.49
15346,2021-01-11 11:18:00,2021-01-11 11:18:00,1,0,353,252.42
13645,2021-08-11 16:11:00,2021-08-11 16:11:00,1,0,141,252.1
13711,2021-05-05 10:29:00,2021-05-05 10:31:00,2,0,239,252.06
16330,2021-08-19 17:08:00,2021-11-22 12:24:00,3,94,38,251.91
16836,2021-08-15 12:38:00,2021-10-31 10:05:00,2,76,60,251.87
17155,2021-06-15 10:22:00,2021-11-22 12:38:00,2,160,38,251.70000000000002
16976,2021-03-17 16:33:00,2021-03-17 16:33:00,1,0,288,251.52
16024,2021-11-27 13:26:00,2021-11-27 13:26:00,1,0,33,251.24
13512,2021-03-24 10:03:00,2021-03-24 10:03:00,1,0,281,251.21
14501,2021-01-24 10:43:00,2021-06-09 12:02:00,2,136,204,251.21
13207,2021-07-12 11:35:00,2021-11-24 14:52:00,2,135,36,250.26000000000002
16596,2020-12-08 16:18:00,2021-11-24 10:02:00,2,350,36,250.15
17303,2020-12-13 13:32:00,2020-12-13 13:32:00,1,0,382,250.04
15510,2021-01-13 12:10:00,2021-01-13 12:10:00,1,0,351,250.0
17456,2020-12-09 15:23:00,2020-12-09 15:23:00,1,0,386,249.86
18005,2021-10-23 14:40:00,2021-12-06 11:51:00,2,43,24,249.72
16124,2021-01-26 14:45:00,2021-01-26 14:45:00,1,0,338,249.0
17111,2021-10-23 15:59:00,2021-10-23 15:59:00,1,0,68,248.61
13061,2021-09-28 16:04:00,2021-09-28 16:04:00,1,0,93,248.61
18212,2021-01-17 16:14:00,2021-01-17 16:14:00,1,0,347,248.42
16510,2020-12-02 13:39:00,2020-12-02 13:39:00,1,0,393,248.1
15097,2021-12-05 14:03:00,2021-12-05 14:03:00,1,0,25,248.08
13592,2021-03-20 14:01:00,2021-11-04 09:49:00,4,228,56,247.96
18072,2021-06-07 10:44:00,2021-06-07 10:44:00,1,0,206,247.44
13349,2021-11-29 08:07:00,2021-11-29 08:07:00,1,0,31,247.32
14658,2021-08-14 15:42:00,2021-12-04 15:35:00,2,111,26,247.15
17051,2021-05-29 14:13:00,2021-05-29 14:13:00,1,0,215,247.14
15783,2021-11-29 09:50:00,2021-11-29 09:50:00,1,0,31,246.3
17278,2021-04-12 13:10:00,2021-04-12 13:10:00,1,0,262,246.04
16778,2021-03-10 15:21:00,2021-09-26 13:48:00,2,199,95,245.94
17771,2021-01-20 14:13:00,2021-10-14 11:43:00,2,266,77,245.81
12660,2021-11-28 13:26:00,2021-11-28 13:26:00,1,0,32,245.1
16601,2021-10-30 11:09:00,2021-10-30 11:09:00,1,0,61,244.8
15118,2021-07-28 14:54:00,2021-07-28 14:54:00,1,0,155,244.8
16528,2021-12-06 12:45:00,2021-12-06 12:45:00,1,0,24,244.41
17892,2021-07-07 12:56:00,2021-10-14 16:49:00,3,99,77,244.1
17925,2020-12-02 10:10:00,2020-12-02 10:10:00,1,0,393,244.08
13103,2021-10-31 09:38:00,2021-10-31 09:38:00,1,0,60,243.94
16793,2021-10-13 15:08:00,2021-10-13 15:08:00,1,0,78,243.84
18193,2021-06-27 13:58:00,2021-06-27 13:58:00,1,0,186,243.76
13886,2021-09-29 13:17:00,2021-09-29 13:17:00,1,0,92,243.56
15634,2021-11-22 16:28:00,2021-11-22 16:28:00,1,0,38,243.55
17339,2020-12-09 14:44:00,2021-09-06 13:29:00,2,270,115,243.36
17908,2020-12-01 11:45:00,2020-12-01 11:45:00,1,0,394,243.28
14647,2021-05-22 13:40:00,2021-05-22 13:40:00,1,0,222,243.22
16215,2021-09-20 10:18:00,2021-09-20 10:18:00,1,0,101,242.35
15776,2021-07-29 13:46:00,2021-07-29 13:46:00,1,0,154,241.62
14523,2021-08-23 13:13:00,2021-08-23 13:13:00,1,0,129,241.09
16427,2021-02-28 15:18:00,2021-03-21 17:10:00,2,21,284,241.06
15598,2021-10-17 16:04:00,2021-10-17 16:04:00,1,0,74,240.68
15286,2021-10-21 11:08:00,2021-10-21 11:08:00,1,0,70,240.55
13565,2021-01-09 14:28:00,2021-11-20 14:33:00,2,315,40,240.22
17256,2021-01-31 14:53:00,2021-08-24 13:30:00,2,204,128,240.0
17181,2020-12-01 12:38:00,2021-10-13 14:48:00,2,316,78,239.92000000000002
15690,2021-08-31 11:40:00,2021-12-05 15:59:00,2,96,25,239.76
13570,2021-04-10 13:36:00,2021-04-10 13:36:00,1,0,264,239.49
17684,2021-10-27 11:10:00,2021-10-27 11:10:00,1,0,64,239.41
16756,2021-05-09 09:33:00,2021-05-09 09:33:00,1,0,235,239.4
15850,2021-06-24 14:16:00,2021-11-20 14:14:00,2,148,40,238.85
12561,2021-02-10 11:39:00,2021-02-10 11:39:00,1,0,323,238.85
12718,2021-09-29 16:38:00,2021-09-29 16:38:00,1,0,92,238.25
17877,2021-06-22 13:00:00,2021-06-22 13:00:00,1,0,191,237.61
14586,2021-03-08 10:04:00,2021-03-08 10:04:00,1,0,297,237.36
15457,2021-03-22 15:31:00,2021-03-22 15:31:00,1,0,283,237.07
18110,2021-11-20 12:34:00,2021-11-20 12:34:00,1,0,40,236.3
12732,2021-06-13 11:33:00,2021-06-13 11:33:00,1,0,200,236.26
16026,2021-10-27 13:53:00,2021-10-27 13:53:00,1,0,64,236.09
13187,2021-01-06 18:57:00,2021-01-06 18:57:00,1,0,358,236.02
15462,2021-06-05 15:36:00,2021-09-06 13:11:00,3,92,115,234.6
14473,2021-03-02 13:56:00,2021-09-26 15:10:00,2,208,95,234.34
17060,2021-03-18 13:27:00,2021-03-18 13:27:00,1,0,287,234.24
16961,2021-08-15 13:46:00,2021-08-15 13:46:00,1,0,137,234.17
12736,2021-01-11 07:57:00,2021-01-11 07:57:00,1,0,353,234.0
15483,2021-03-18 12:26:00,2021-07-01 13:07:00,4,105,182,233.81
13348,2021-10-06 17:28:00,2021-10-06 17:28:00,1,0,85,233.76
16583,2020-12-01 12:03:00,2020-12-01 12:03:00,1,0,394,233.45
14995,2021-03-04 13:14:00,2021-11-01 11:39:00,2,241,59,233.23000000000002
16302,2021-08-05 09:44:00,2021-08-05 09:44:00,1,0,147,233.22
13678,2021-07-11 10:14:00,2021-07-11 10:14:00,1,0,172,232.6
18213,2021-04-17 10:21:00,2021-04-17 10:21:00,1,0,257,232.48
16117,2021-06-03 11:42:00,2021-06-03 11:42:00,1,0,210,232.21
15393,2021-03-03 16:58:00,2021-11-23 16:48:00,2,264,37,231.86
16641,2021-08-26 12:49:00,2021-08-26 12:49:00,1,0,126,231.1
18030,2021-10-28 13:55:00,2021-12-05 16:37:00,2,38,25,230.64999999999998
15866,2021-08-30 14:09:00,2021-08-30 14:09:00,1,0,122,230.53
16445,2021-11-06 12:32:00,2021-11-06 12:32:00,1,0,54,230.51
13786,2020-12-07 13:53:00,2020-12-07 13:53:00,1,0,388,230.4
16926,2020-12-03 13:42:00,2020-12-03 13:42:00,1,0,392,230.25
13960,2021-09-29 12:39:00,2021-11-18 15:27:00,2,50,42,230.22
12812,2021-10-26 09:54:00,2021-10-26 09:54:00,1,0,65,229.64
13474,2021-04-17 13:53:00,2021-04-17 13:53:00,1,0,257,229.59
13008,2021-01-20 14:24:00,2021-01-20 14:24:00,1,0,344,229.47
15528,2021-03-30 16:14:00,2021-03-30 16:14:00,1,0,275,229.33
14793,2021-11-18 14:50:00,2021-11-18 14:50:00,1,0,42,228.99
17347,2021-09-14 13:12:00,2021-09-14 13:12:00,1,0,107,228.96
13146,2021-11-13 15:29:00,2021-11-13 15:29:00,1,0,47,228.91
13712,2021-04-07 12:33:00,2021-04-07 12:33:00,1,0,267,228.84
13070,2021-05-31 13:45:00,2021-05-31 13:45:00,1,0,213,228.8
17969,2020-12-13 15:34:00,2021-06-26 13:00:00,2,194,187,228.2
16527,2021-09-19 16:21:00,2021-09-19 16:21:00,1,0,102,228.06
14569,2021-12-08 14:58:00,2021-12-08 14:58:00,1,0,22,227.39
17212,2021-03-31 19:42:00,2021-03-31 19:42:00,1,0,274,226.85
17572,2020-12-01 12:51:00,2021-09-29 17:53:00,4,302,92,226.75
16315,2021-01-13 11:57:00,2021-01-13 11:57:00,1,0,351,226.37
16777,2021-03-27 14:34:00,2021-09-20 13:41:00,2,176,101,226.35
16619,2021-03-21 08:18:00,2021-03-21 08:18:00,1,0,284,226.21
12672,2021-01-14 09:20:00,2021-01-14 09:20:00,1,0,350,225.9
17789,2021-03-03 13:14:00,2021-03-03 13:14:00,1,0,302,225.9
14624,2021-10-11 14:39:00,2021-10-13 13:44:00,2,1,78,225.85
14357,2021-10-27 16:23:00,2021-10-27 16:23:00,1,0,64,225.77
12402,2021-01-20 13:49:00,2021-01-20 13:49:00,1,0,344,225.6
16690,2021-05-22 10:53:00,2021-09-28 15:02:00,2,129,93,225.58
14052,2021-11-20 12:30:00,2021-11-20 12:30:00,1,0,40,225.36
16587,2021-04-21 15:51:00,2021-04-21 15:51:00,1,0,253,225.15
17171,2021-02-23 16:37:00,2021-02-23 16:37:00,1,0,310,224.91
15175,2021-09-29 11:31:00,2021-09-29 11:31:00,1,0,92,224.14
16471,2021-03-10 09:41:00,2021-03-10 09:41:00,1,0,295,223.95
16753,2021-10-12 13:14:00,2021-10-12 13:14:00,1,0,79,223.92
14929,2021-11-07 17:21:00,2021-11-07 17:21:00,1,0,53,223.88
13926,2021-11-16 13:16:00,2021-11-16 13:16:00,1,0,44,223.85
18101,2021-07-19 13:05:00,2021-11-28 13:37:00,2,132,32,223.65
15637,2021-10-18 08:28:00,2021-10-18 08:28:00,1,0,73,223.36
17534,2021-10-17 12:47:00,2021-10-17 12:47:00,1,0,74,223.36
13382,2021-03-04 10:03:00,2021-03-04 10:03:00,1,0,301,222.99
15897,2021-05-29 13:32:00,2021-05-29 13:50:00,2,0,215,222.05
14598,2021-10-26 13:19:00,2021-10-26 13:19:00,1,0,65,221.97
14960,2021-06-21 13:38:00,2021-12-01 12:54:00,2,162,29,221.26999999999998
16392,2021-03-15 12:11:00,2021-03-15 12:11:00,1,0,290,221.19
13419,2021-10-07 12:49:00,2021-10-07 12:49:00,1,0,84,221.06
15790,2021-11-29 14:53:00,2021-11-29 14:53:00,1,0,31,220.85
16482,2021-11-24 12:33:00,2021-11-24 12:33:00,1,0,36,220.62
13079,2021-07-22 14:41:00,2021-12-05 16:53:00,5,136,25,220.10000000000002
18114,2021-02-22 13:20:00,2021-02-22 13:20:00,1,0,311,220.1
13600,2021-01-31 15:27:00,2021-01-31 15:27:00,1,0,333,219.52
15096,2021-10-28 10:27:00,2021-10-28 10:27:00,1,0,63,219.39
16895,2021-10-06 12:15:00,2021-10-06 12:15:00,1,0,85,219.14
12702,2021-11-20 10:36:00,2021-11-20 10:36:00,1,0,40,219.0
13669,2021-07-13 11:44:00,2021-10-20 09:32:00,2,98,71,218.55
17619,2021-01-31 14:18:00,2021-01-31 14:18:00,1,0,333,218.52
13428,2021-11-29 14:20:00,2021-11-29 14:20:00,1,0,31,218.47
