,id_client,frequency,recency,monetary,segment,country
3301,15254,1,148,300.36,Lost Customers,United Kingdom
3302,13745,1,183,300.04,Lost Customers,United Kingdom
3303,18053,1,91,300.02,Lost Customers,United Kingdom
3304,16402,2,285,299.6,Lost Customers,United Kingdom
3305,18215,1,110,299.34,Lost Customers,United Kingdom
3306,17124,1,206,298.89,Lost Customers,United Kingdom
3307,15609,1,205,298.48,Lost Customers,United Kingdom
3308,17255,2,61,298.41,Low Value,United Kingdom
3309,17824,1,72,298.4,Lost Customers,United Kingdom
3310,17678,1,284,298.11,Lost Customers,United Kingdom
3311,12881,1,296,298.0,Lost Customers,United Kingdom
3312,15857,1,39,297.0,Lost Customers,United Kingdom
3313,13708,1,292,296.88,Lost Customers,United Kingdom
3314,14985,2,219,296.75,Lost Customers,United Kingdom
3315,17531,1,211,296.7,Lost Customers,United Kingdom
3316,13441,1,112,296.64,Lost Customers,United Kingdom
3317,15154,1,96,296.42,Lost Customers,United Kingdom
3318,13751,1,309,296.25,Lost Customers,United Kingdom
3319,13504,1,85,295.93,Lost Customers,United Kingdom
3320,16998,4,170,295.0,Low Value,United Kingdom
3321,13573,2,71,294.4,Low Value,United Kingdom
3322,15732,2,233,294.12,Lost Customers,United Kingdom
3323,17163,2,42,293.1,Low Value,United Kingdom
3324,12829,2,357,293.0,Lost Customers,United Kingdom
3325,15545,2,75,292.72,Low Value,United Kingdom
3326,16721,1,283,292.47,Lost Customers,United Kingdom
3327,13259,1,82,292.32,Lost Customers,United Kingdom
3328,13502,3,37,292.0,Low Value,United Kingdom
3329,13449,1,44,291.88,Lost Customers,United Kingdom
3330,13544,2,60,291.41,Low Value,United Kingdom
3331,14656,2,190,291.05,Lost Customers,United Kingdom
3332,14947,2,93,290.82,Lost Customers,United Kingdom
3333,16648,1,63,290.66,Lost Customers,United Kingdom
3334,15279,1,375,290.51,Lost Customers,United Kingdom
3335,17691,2,379,290.4,Lost Customers,United Kingdom
3336,16526,1,192,290.36,Lost Customers,United Kingdom
3337,17081,2,46,290.16,Low Value,United Kingdom
3338,14784,2,47,289.99,Low Value,United Kingdom
3339,17464,1,179,289.96,Lost Customers,United Kingdom
3340,14953,1,46,289.82,Lost Customers,United Kingdom
3341,16897,2,320,289.78,Lost Customers,United Kingdom
3342,14162,2,194,289.36,Lost Customers,United Kingdom
3343,16125,1,388,289.35,Lost Customers,United Kingdom
3344,14549,1,332,289.24,Lost Customers,United Kingdom
3345,17501,2,241,288.6,Lost Customers,United Kingdom
3346,16808,2,120,288.42,Lost Customers,United Kingdom
3347,15396,1,133,288.18,Lost Customers,United Kingdom
3348,17977,1,50,288.14,Lost Customers,United Kingdom
3349,17080,2,43,287.62,Low Value,United Kingdom
3350,17760,2,42,287.59,Low Value,United Kingdom
3351,16432,1,85,287.4,Lost Customers,United Kingdom
3352,13760,2,75,286.79,Low Value,United Kingdom
3353,16555,2,56,285.89,Low Value,United Kingdom
3354,14660,2,107,285.74,Lost Customers,United Kingdom
3355,17636,1,40,285.56,Lost Customers,United Kingdom
3356,16429,1,127,284.55,Lost Customers,United Kingdom
3357,18190,2,213,284.46,Lost Customers,United Kingdom
3358,13121,1,290,283.73,Lost Customers,United Kingdom
3359,13439,1,276,283.71,Lost Customers,United Kingdom
3360,12703,1,92,283.55,Lost Customers,Germany
3361,17783,2,93,283.47,Lost Customers,United Kingdom
3362,17251,1,383,283.28,Lost Customers,United Kingdom
3363,18270,2,59,283.15,Low Value,United Kingdom
3364,17694,1,162,283.12,Lost Customers,United Kingdom
3365,14350,1,295,282.93,Lost Customers,United Kingdom
3366,13754,2,172,282.6,Lost Customers,United Kingdom
3367,13177,1,85,282.45,Lost Customers,United Kingdom
3368,17247,1,36,282.19,Lost Customers,United Kingdom
3369,16557,2,45,281.85,Low Value,United Kingdom
3370,17403,1,57,281.62,Lost Customers,United Kingdom
3371,16848,1,73,281.42,Lost Customers,United Kingdom
3372,14242,2,255,280.55,Lost Customers,United Kingdom
3373,13606,3,50,280.54,Low Value,United Kingdom
3374,16149,2,25,280.52,Low Value,United Kingdom
3375,14975,1,78,279.94,Lost Customers,United Kingdom
3376,15556,1,45,279.77,Lost Customers,United Kingdom
3377,14480,1,32,279.05,Lost Customers,United Kingdom
3378,17786,2,106,278.74,Lost Customers,United Kingdom
3379,14764,1,67,278.3,Lost Customers,United Kingdom
3380,14908,1,95,277.8,Lost Customers,United Kingdom
3381,17968,1,394,277.35,Lost Customers,United Kingdom
3382,13803,1,276,277.07,Lost Customers,United Kingdom
3383,15355,2,50,277.05,Low Value,United Kingdom
3384,16883,2,208,276.73,Lost Customers,United Kingdom
3385,13272,2,52,276.56,Low Value,United Kingdom
3386,14508,2,43,276.42,Low Value,United Kingdom
3387,12750,1,149,275.88,Lost Customers,Poland
3388,14512,2,208,275.28,Lost Customers,United Kingdom
3389,16313,2,24,274.15,Low Value,United Kingdom
3390,16727,1,385,272.82,Lost Customers,United Kingdom
3391,17254,2,25,272.44,Low Value,United Kingdom
3392,17498,1,96,272.22,Lost Customers,United Kingdom
3393,14819,2,85,272.07,Lost Customers,United Kingdom
3394,13917,2,70,272.04,Low Value,United Kingdom
3395,14816,1,218,271.85,Lost Customers,United Kingdom
3396,13058,3,45,271.4,Low Value,United Kingdom
3397,13837,2,232,271.24,Lost Customers,United Kingdom
3398,17767,1,36,271.2,Lost Customers,United Kingdom
3399,17496,1,379,271.05,Lost Customers,United Kingdom
3400,18108,1,275,271.0,Lost Customers,United Kingdom
3401,17011,1,51,270.9,Lost Customers,United Kingdom
3402,15774,1,89,270.8,Lost Customers,United Kingdom
3403,13533,3,203,270.79,Low Value,United Kingdom
3404,14520,2,22,270.6,Low Value,United Kingdom
3405,13242,3,133,270.4,Low Value,United Kingdom
3406,12558,1,28,269.96,Lost Customers,USA
3407,14727,1,295,268.58,Lost Customers,United Kingdom
3408,15408,1,285,267.18,Lost Customers,United Kingdom
3409,17550,3,218,267.16,Low Value,United Kingdom
3410,15320,1,65,267.13,Lost Customers,United Kingdom
3411,17708,2,208,267.08,Lost Customers,United Kingdom
3412,15517,1,254,267.03,Lost Customers,United Kingdom
3413,16451,1,108,266.97,Lost Customers,United Kingdom
3414,14863,1,50,266.76,Lost Customers,United Kingdom
3415,15119,1,266,266.4,Lost Customers,United Kingdom
3416,12962,2,28,266.39,Low Value,United Kingdom
3417,15019,1,287,266.0,Lost Customers,United Kingdom
3418,14068,1,341,265.85,Lost Customers,United Kingdom
3419,17430,2,53,265.76,Low Value,United Kingdom
3420,14423,1,239,265.2,Lost Customers,United Kingdom
3421,13973,1,308,264.7,Lost Customers,United Kingdom
3422,15912,2,199,264.62,Lost Customers,United Kingdom
3423,14452,2,31,264.44,Low Value,United Kingdom
3424,15894,2,274,263.55,Lost Customers,United Kingdom
3425,12492,2,84,263.21,Lost Customers,Germany
3426,16936,1,46,262.68,Lost Customers,United Kingdom
3427,17194,2,294,262.62,Lost Customers,United Kingdom
3428,16413,1,77,262.2,Lost Customers,United Kingdom
3429,17385,1,35,261.11,Lost Customers,United Kingdom
3430,13189,2,39,260.68,Low Value,United Kingdom
3431,14053,2,145,260.25,Lost Customers,United Kingdom
3432,15014,2,64,260.17,Low Value,United Kingdom
3433,15143,1,246,259.45,Lost Customers,United Kingdom
3434,17125,1,71,259.35,Lost Customers,United Kingdom
3435,13127,1,98,259.17,Lost Customers,United Kingdom
3436,16447,1,156,259.01,Lost Customers,United Kingdom
3437,15577,3,172,258.88,Low Value,United Kingdom
3438,13277,4,36,258.4,Low Value,United Kingdom
3439,13227,1,222,257.7,Lost Customers,United Kingdom
3440,14375,1,206,257.68,Lost Customers,United Kingdom
3441,18009,1,256,257.34,Lost Customers,United Kingdom
3442,13626,1,273,257.23,Lost Customers,United Kingdom
3443,16048,2,394,256.44,Lost Customers,United Kingdom
3444,12430,1,64,256.4,Lost Customers,Norway
3445,13806,1,84,256.38,Lost Customers,United Kingdom
3446,17896,1,44,256.32,Lost Customers,United Kingdom
3447,15277,1,67,255.9,Lost Customers,United Kingdom
3448,14761,2,79,255.9,Lost Customers,United Kingdom
3449,14881,1,40,255.4,Lost Customers,United Kingdom
3450,16226,3,224,255.12,Lost Customers,United Kingdom
3451,15261,1,156,254.82,Lost Customers,United Kingdom
3452,12604,2,100,254.18,Lost Customers,France
3453,14765,3,50,254.11,Low Value,United Kingdom
3454,15689,2,140,254.1,Lost Customers,United Kingdom
3455,12797,1,386,254.03,Lost Customers,Portugal
3456,15759,3,239,253.04,Lost Customers,United Kingdom
3457,17860,1,389,252.8,Lost Customers,United Kingdom
3458,15035,1,110,252.73,Lost Customers,United Kingdom
3459,13404,2,22,252.49,Low Value,United Kingdom
3460,15346,1,353,252.42,Lost Customers,United Kingdom
3461,13645,1,141,252.1,Lost Customers,United Kingdom
3462,13711,2,239,252.06,Lost Customers,United Kingdom
3463,16330,3,38,251.91,Low Value,United Kingdom
3464,16836,2,60,251.87,Low Value,United Kingdom
3465,17155,2,38,251.7,Low Value,United Kingdom
3466,16976,1,288,251.52,Lost Customers,United Kingdom
3467,16024,1,33,251.24,Lost Customers,United Kingdom
3468,13512,1,281,251.21,Lost Customers,United Kingdom
3469,14501,2,204,251.21,Lost Customers,United Kingdom
3470,13207,2,36,250.26,Low Value,United Kingdom
3471,16596,2,36,250.15,Low Value,United Kingdom
3472,17303,1,382,250.04,Lost Customers,United Kingdom
3473,15510,1,351,250.0,Lost Customers,United Kingdom
3474,17456,1,386,249.86,Lost Customers,United Kingdom
3475,18005,2,24,249.72,Low Value,United Kingdom
3476,16124,1,338,249.0,Lost Customers,United Kingdom
3477,17111,1,68,248.61,Lost Customers,United Kingdom
3478,13061,1,93,248.61,Lost Customers,United Kingdom
3479,18212,1,347,248.42,Lost Customers,United Kingdom
3480,16510,1,393,248.1,Lost Customers,United Kingdom
3481,15097,1,25,248.08,Lost Customers,United Kingdom
3482,13592,4,56,247.96,Low Value,United Kingdom
3483,18072,1,206,247.44,Lost Customers,United Kingdom
3484,13349,1,31,247.32,Lost Customers,United Kingdom
3485,14658,2,26,247.15,Low Value,United Kingdom
3486,17051,1,215,247.14,Lost Customers,United Kingdom
3487,15783,1,31,246.3,Lost Customers,United Kingdom
3488,17278,1,262,246.04,Lost Customers,United Kingdom
3489,16778,2,95,245.94,Lost Customers,United Kingdom
3490,17771,2,77,245.81,Lost Customers,United Kingdom
3491,12660,1,32,245.1,Lost Customers,France
3492,16601,1,61,244.8,Lost Customers,United Kingdom
3493,15118,1,155,244.8,Lost Customers,United Kingdom
3494,16528,1,24,244.41,Lost Customers,United Kingdom
3495,17892,3,77,244.1,Low Value,United Kingdom
3496,17925,1,393,244.08,Lost Customers,United Kingdom
3497,13103,1,60,243.94,Lost Customers,United Kingdom
3498,16793,1,78,243.84,Lost Customers,United Kingdom
3499,18193,1,186,243.76,Lost Customers,United Kingdom
3500,13886,1,92,243.56,Lost Customers,United Kingdom
3501,15634,1,38,243.55,Lost Customers,United Kingdom
3502,17339,2,115,243.36,Lost Customers,United Kingdom
3503,17908,1,394,243.28,Lost Customers,United Kingdom
3504,14647,1,222,243.22,Lost Customers,United Kingdom
3505,16215,1,101,242.35,Lost Customers,United Kingdom
3506,15776,1,154,241.62,Lost Customers,United Kingdom
3507,14523,1,129,241.09,Lost Customers,United Kingdom
3508,16427,2,284,241.06,Lost Customers,United Kingdom
3509,15598,1,74,240.68,Lost Customers,United Kingdom
3510,15286,1,70,240.55,Lost Customers,United Kingdom
3511,13565,2,40,240.22,Low Value,United Kingdom
3512,17256,2,128,240.0,Lost Customers,United Kingdom
3513,17181,2,78,239.92,Lost Customers,United Kingdom
3514,15690,2,25,239.76,Low Value,United Kingdom
3515,13570,1,264,239.49,Lost Customers,United Kingdom
3516,17684,1,64,239.41,Lost Customers,United Kingdom
3517,16756,1,235,239.4,Lost Customers,United Kingdom
3518,15850,2,40,238.85,Low Value,United Kingdom
3519,12561,1,323,238.85,Lost Customers,Germany
3520,12718,1,92,238.25,Lost Customers,France
3521,17877,1,191,237.61,Lost Customers,United Kingdom
3522,14586,1,297,237.36,Lost Customers,United Kingdom
3523,15457,1,283,237.07,Lost Customers,United Kingdom
3524,18110,1,40,236.3,Lost Customers,United Kingdom
3525,12732,1,200,236.26,Lost Customers,France
3526,16026,1,64,236.09,Lost Customers,United Kingdom
3527,13187,1,358,236.02,Lost Customers,United Kingdom
3528,15462,3,115,234.6,Low Value,United Kingdom
3529,14473,2,95,234.34,Lost Customers,United Kingdom
3530,17060,1,287,234.24,Lost Customers,United Kingdom
3531,16961,1,137,234.17,Lost Customers,United Kingdom
3532,12736,1,353,234.0,Lost Customers,France
3533,15483,4,182,233.81,Low Value,United Kingdom
3534,13348,1,85,233.76,Lost Customers,United Kingdom
3535,16583,1,394,233.45,Lost Customers,United Kingdom
3536,14995,2,59,233.23,Lost Customers,United Kingdom
3537,16302,1,147,233.22,Lost Customers,United Kingdom
3538,13678,1,172,232.6,Lost Customers,United Kingdom
3539,18213,1,257,232.48,Lost Customers,United Kingdom
3540,16117,1,210,232.21,Lost Customers,United Kingdom
3541,15393,2,37,231.86,Low Value,United Kingdom
3542,16641,1,126,231.1,Lost Customers,United Kingdom
3543,18030,2,25,230.65,Low Value,United Kingdom
3544,15866,1,122,230.53,Lost Customers,United Kingdom
3545,16445,1,54,230.51,Lost Customers,United Kingdom
3546,13786,1,388,230.4,Lost Customers,United Kingdom
3547,16926,1,392,230.25,Lost Customers,United Kingdom
3548,13960,2,42,230.22,Low Value,United Kingdom
3549,12812,1,65,229.64,Lost Customers,Japan
3550,13474,1,257,229.59,Lost Customers,United Kingdom
3551,13008,1,344,229.47,Lost Customers,United Kingdom
3552,15528,1,275,229.33,Lost Customers,United Kingdom
3553,14793,1,42,228.99,Lost Customers,United Kingdom
3554,17347,1,107,228.96,Lost Customers,United Kingdom
3555,13146,1,47,228.91,Lost Customers,United Kingdom
3556,13712,1,267,228.84,Lost Customers,United Kingdom
3557,13070,1,213,228.8,Lost Customers,United Kingdom
3558,17969,2,187,228.2,Lost Customers,United Kingdom
3559,16527,1,102,228.06,Lost Customers,United Kingdom
3560,14569,1,22,227.39,Lost Customers,United Kingdom
3561,17212,1,274,226.85,Lost Customers,United Kingdom
3562,17572,4,92,226.75,Low Value,United Kingdom
3563,16315,1,351,226.37,Lost Customers,United Kingdom
3564,16777,2,101,226.35,Lost Customers,United Kingdom
3565,16619,1,284,226.21,Lost Customers,United Kingdom
3566,12672,1,350,225.9,Lost Customers,France
3567,17789,1,302,225.9,Lost Customers,United Kingdom
3568,14624,2,78,225.85,Lost Customers,United Kingdom
3569,14357,1,64,225.77,Lost Customers,United Kingdom
3570,12402,1,344,225.6,Lost Customers,Belgium
3571,16690,2,93,225.58,Lost Customers,United Kingdom
3572,14052,1,40,225.36,Lost Customers,United Kingdom
3573,16587,1,253,225.15,Lost Customers,United Kingdom
3574,17171,1,310,224.91,Lost Customers,United Kingdom
3575,15175,1,92,224.14,Lost Customers,United Kingdom
3576,16471,1,295,223.95,Lost Customers,United Kingdom
3577,16753,1,79,223.92,Lost Customers,United Kingdom
3578,14929,1,53,223.88,Lost Customers,United Kingdom
3579,13926,1,44,223.85,Lost Customers,United Kingdom
3580,18101,2,32,223.65,Low Value,United Kingdom
3581,15637,1,73,223.36,Lost Customers,United Kingdom
3582,17534,1,74,223.36,Lost Customers,United Kingdom
3583,13382,1,301,222.99,Lost Customers,United Kingdom
3584,15897,2,215,222.05,Lost Customers,United Kingdom
3585,14598,1,65,221.97,Lost Customers,United Kingdom
3586,14960,2,29,221.27,Low Value,United Kingdom
3587,16392,1,290,221.19,Lost Customers,United Kingdom
3588,13419,1,84,221.06,Lost Customers,United Kingdom
3589,15790,1,31,220.85,Lost Customers,United Kingdom
3590,16482,1,36,220.62,Lost Customers,United Kingdom
3591,13079,5,25,220.1,Low Value,United Kingdom
3592,18114,1,311,220.1,Lost Customers,United Kingdom
3593,13600,1,333,219.52,Lost Customers,United Kingdom
3594,15096,1,63,219.39,Lost Customers,United Kingdom
3595,16895,1,85,219.14,Lost Customers,United Kingdom
3596,12702,1,40,219.0,Lost Customers,Germany
3597,13669,2,71,218.55,Lost Customers,United Kingdom
3598,17619,1,333,218.52,Lost Customers,United Kingdom
3599,13428,1,31,218.47,Lost Customers,United Kingdom
3600,12574,1,336,218.45,Lost Customers,France
3601,15724,2,222,218.25,Lost Customers,United Kingdom
3602,14570,2,301,218.06,Lost Customers,United Kingdom
3603,16634,2,243,217.9,Lost Customers,United Kingdom
3604,13271,1,58,217.38,Lost Customers,United Kingdom
3605,15554,1,298,217.2,Lost Customers,United Kingdom
3606,16080,2,102,217.16,Lost Customers,United Kingdom
3607,13739,1,39,216.9,Lost Customers,United Kingdom
3608,13503,1,92,216.85,Lost Customers,United Kingdom
3609,15460,1,375,216.76,Lost Customers,United Kingdom
3610,12897,2,225,216.5,Lost Customers,United Kingdom
3611,15604,1,73,216.39,Lost Customers,United Kingdom
3612,17436,2,22,216.3,Low Value,United Kingdom
3613,14104,2,175,216.21,Lost Customers,United Kingdom
3614,13858,1,78,216.17,Lost Customers,United Kingdom
3615,16179,1,81,215.83,Lost Customers,United Kingdom
3616,15052,1,340,215.78,Lost Customers,United Kingdom
3617,17580,3,273,215.72,Lost Customers,United Kingdom
3618,14476,1,278,215.7,Lost Customers,United Kingdom
3619,16189,2,36,215.48,Low Value,United Kingdom
3620,16190,1,61,215.08,Lost Customers,United Kingdom
3621,16519,2,46,215.08,Low Value,United Kingdom
3622,12831,1,283,215.05,Lost Customers,United Kingdom
3623,12588,1,60,214.9,Lost Customers,Finland
3624,16338,1,178,214.8,Lost Customers,United Kingdom
3625,16411,2,40,214.65,Low Value,United Kingdom
3626,16846,1,71,214.32,Lost Customers,United Kingdom
3627,16647,2,190,214.06,Lost Customers,United Kingdom
3628,14601,1,31,213.96,Lost Customers,United Kingdom
3629,13621,1,137,213.85,Lost Customers,United Kingdom
3630,17153,1,45,213.78,Lost Customers,United Kingdom
3631,14241,1,204,213.7,Lost Customers,United Kingdom
3632,13411,1,128,213.55,Lost Customers,United Kingdom
3633,16591,1,89,213.5,Lost Customers,United Kingdom
3634,15540,1,32,213.3,Lost Customers,United Kingdom
3635,14984,2,40,213.27,Low Value,United Kingdom
3636,17928,2,66,212.54,Lost Customers,United Kingdom
3637,16017,1,68,211.88,Lost Customers,United Kingdom
3638,16356,3,218,211.77,Lost Customers,United Kingdom
3639,15703,1,285,211.5,Lost Customers,United Kingdom
3640,12995,1,106,211.32,Lost Customers,United Kingdom
3641,16415,1,65,210.35,Lost Customers,United Kingdom
3642,13532,1,54,210.31,Lost Customers,United Kingdom
3643,13828,1,43,209.49,Lost Customers,United Kingdom
3644,17855,1,393,208.97,Lost Customers,United Kingdom
3645,15327,1,73,208.75,Lost Customers,United Kingdom
3646,17514,1,149,208.65,Lost Customers,United Kingdom
3647,16914,1,57,208.46,Lost Customers,United Kingdom
3648,16457,1,239,208.36,Lost Customers,United Kingdom
3649,12547,2,218,207.8,Lost Customers,Spain
3650,18191,1,282,207.8,Lost Customers,United Kingdom
3651,16866,3,161,207.74,Lost Customers,United Kingdom
3652,16323,1,217,207.5,Lost Customers,United Kingdom
3653,16752,1,393,207.5,Lost Customers,United Kingdom
3654,17923,1,303,207.5,Lost Customers,United Kingdom
3655,13099,1,120,207.36,Lost Customers,United Kingdom
3656,15925,1,215,207.15,Lost Customers,United Kingdom
3657,15820,1,340,206.98,Lost Customers,United Kingdom
3658,18126,1,81,206.83,Lost Customers,United Kingdom
3659,17166,2,59,206.34,Lost Customers,United Kingdom
3660,14964,1,268,206.21,Lost Customers,United Kingdom
3661,13065,1,394,205.86,Lost Customers,United Kingdom
3662,17670,1,248,205.7,Lost Customers,United Kingdom
3663,17843,1,324,205.48,Lost Customers,United Kingdom
3664,15307,1,116,205.3,Lost Customers,United Kingdom
3665,15758,1,45,205.25,Lost Customers,United Kingdom
3666,13513,1,147,205.1,Lost Customers,United Kingdom
3667,15319,1,304,204.5,Lost Customers,United Kingdom
3668,17206,1,74,204.24,Lost Customers,United Kingdom
3669,18273,3,23,204.0,Low Value,United Kingdom
3670,13017,1,28,204.0,Lost Customers,United Kingdom
3671,17187,1,247,203.95,Lost Customers,United Kingdom
3672,17889,2,233,203.87,Lost Customers,United Kingdom
3673,17394,1,240,203.87,Lost Customers,United Kingdom
3674,17891,1,183,203.86,Lost Customers,United Kingdom
3675,17376,2,91,203.2,Lost Customers,United Kingdom
3676,15723,1,385,203.1,Lost Customers,United Kingdom
3677,14381,1,73,202.68,Lost Customers,United Kingdom
3678,18169,1,81,202.65,Lost Customers,United Kingdom
3679,14385,3,30,202.11,Low Value,United Kingdom
3680,15347,1,387,201.6,Lost Customers,United Kingdom
3681,13295,1,380,201.2,Lost Customers,United Kingdom
3682,13284,1,351,201.19,Lost Customers,United Kingdom
3683,16965,1,247,201.19,Lost Customers,United Kingdom
3684,13859,1,347,201.16,Lost Customers,United Kingdom
3685,17988,7,32,201.12,Low Value,United Kingdom
3686,17693,1,158,200.47,Lost Customers,United Kingdom
3687,13262,1,284,200.29,Lost Customers,United Kingdom
3688,15437,1,283,200.16,Lost Customers,United Kingdom
3689,13980,1,81,200.14,Lost Customers,United Kingdom
3690,14782,1,340,200.1,Lost Customers,United Kingdom
3691,13723,1,238,199.85,Lost Customers,United Kingdom
3692,15593,1,91,199.8,Lost Customers,United Kingdom
3693,13322,1,38,199.48,Lost Customers,United Kingdom
3694,17383,1,25,199.29,Lost Customers,United Kingdom
3695,16832,3,205,199.15,Lost Customers,United Kingdom
3696,17987,1,206,198.57,Lost Customers,United Kingdom
3697,16178,1,159,197.9,Lost Customers,United Kingdom
3698,12450,2,177,197.88,Lost Customers,Spain
3699,12581,1,60,197.71,Lost Customers,Germany
3700,14185,1,352,197.65,Lost Customers,United Kingdom
3701,14789,1,49,197.64,Lost Customers,United Kingdom
3702,17301,1,42,197.63,Lost Customers,United Kingdom
3703,16829,1,177,197.22,Lost Customers,United Kingdom
3704,14830,1,74,197.13,Lost Customers,United Kingdom
3705,15234,1,297,197.0,Lost Customers,United Kingdom
3706,12586,1,38,196.94,Lost Customers,Italy
3707,13436,1,22,196.89,Lost Customers,United Kingdom
3708,15746,1,155,196.88,Lost Customers,United Kingdom
3709,13978,2,35,196.79,Low Value,United Kingdom
3710,17660,1,162,196.0,Lost Customers,United Kingdom
3711,16112,4,164,195.74,Low Value,United Kingdom
3712,13792,2,87,195.55,Lost Customers,United Kingdom
3713,17010,1,39,195.36,Lost Customers,United Kingdom
3714,14666,1,45,195.25,Lost Customers,United Kingdom
3715,15612,2,57,195.15,Lost Customers,United Kingdom
3716,14100,1,158,194.9,Lost Customers,United Kingdom
3717,16887,1,56,194.88,Lost Customers,United Kingdom
3718,14087,1,23,194.42,Lost Customers,United Kingdom
3719,17475,1,100,194.37,Lost Customers,United Kingdom
3720,15683,1,138,193.75,Lost Customers,United Kingdom
3721,17343,1,376,193.64,Lost Customers,United Kingdom
3722,15198,2,113,193.64,Lost Customers,United Kingdom
3723,16847,1,64,193.44,Lost Customers,United Kingdom
3724,17608,2,54,193.42,Lost Customers,United Kingdom
3725,14806,1,96,193.39,Lost Customers,United Kingdom
3726,14801,1,82,193.14,Lost Customers,United Kingdom
3727,13568,1,194,192.85,Lost Customers,United Kingdom
3728,12522,2,60,192.72,Lost Customers,Germany
3729,12791,1,394,192.6,Lost Customers,Netherlands
3730,14768,2,38,192.6,Low Value,United Kingdom
3731,15909,1,194,191.94,Lost Customers,United Kingdom
3732,17904,1,42,191.67,Lost Customers,United Kingdom
3733,14966,1,35,191.32,Lost Customers,United Kingdom
3734,15692,1,49,191.04,Lost Customers,United Kingdom
3735,17233,1,56,190.88,Lost Customers,United Kingdom
3736,13033,1,378,190.55,Lost Customers,United Kingdom
3737,15412,1,192,190.53,Lost Customers,United Kingdom
3738,13972,2,91,190.25,Lost Customers,United Kingdom
3739,17885,1,33,190.19,Lost Customers,United Kingdom
3740,12361,1,308,189.9,Lost Customers,Belgium
3741,13826,1,197,189.5,Lost Customers,United Kingdom
3742,13663,1,200,189.47,Lost Customers,United Kingdom
3743,18045,1,66,189.4,Lost Customers,United Kingdom
3744,16448,1,219,188.89,Lost Customers,United Kingdom
3745,14697,2,239,188.61,Lost Customers,United Kingdom
3746,12893,1,51,188.14,Lost Customers,United Kingdom
3747,17781,2,180,188.02,Lost Customers,United Kingdom
3748,14722,1,168,187.92,Lost Customers,United Kingdom
3749,17279,1,78,187.83,Lost Customers,United Kingdom
3750,18013,2,176,187.29,Lost Customers,United Kingdom
3751,17440,3,177,186.42,Lost Customers,United Kingdom
3752,13672,2,322,186.39,Lost Customers,United Kingdom
3753,14551,2,39,186.23,Lost Customers,United Kingdom
3754,15567,1,39,186.01,Lost Customers,United Kingdom
3755,12641,1,136,185.9,Lost Customers,Sweden
3756,17574,1,263,185.65,Lost Customers,United Kingdom
3757,14199,1,239,185.4,Lost Customers,United Kingdom
3758,16097,1,261,185.05,Lost Customers,United Kingdom
3759,13482,1,253,184.64,Lost Customers,United Kingdom
3760,17680,1,44,184.4,Lost Customers,United Kingdom
3761,16433,1,49,184.26,Lost Customers,United Kingdom
3762,15124,2,43,184.19,Lost Customers,United Kingdom
3763,14326,1,263,183.85,Lost Customers,United Kingdom
3764,16680,1,64,183.7,Lost Customers,United Kingdom
3765,14059,1,287,183.6,Lost Customers,United Kingdom
3766,13460,2,50,183.44,Lost Customers,United Kingdom
3767,13059,1,270,183.4,Lost Customers,United Kingdom
3768,17772,2,31,182.77,Low Value,United Kingdom
3769,14082,1,385,182.25,Lost Customers,United Kingdom
3770,18119,1,388,181.12,Lost Customers,United Kingdom
3771,16594,1,96,181.09,Lost Customers,United Kingdom
3772,15886,1,81,181.09,Lost Customers,United Kingdom
3773,15945,1,386,181.0,Lost Customers,United Kingdom
3774,15292,1,222,180.94,Lost Customers,United Kingdom
3775,16835,2,149,180.85,Lost Customers,United Kingdom
3776,18280,1,298,180.6,Lost Customers,United Kingdom
3777,13710,1,52,180.48,Lost Customers,United Kingdom
3778,15041,1,191,180.35,Lost Customers,United Kingdom
3779,13598,1,68,180.17,Lost Customers,United Kingdom
3780,12622,1,253,180.1,Lost Customers,Germany
3781,18147,2,66,179.34,Lost Customers,United Kingdom
3782,15895,1,170,179.17,Lost Customers,United Kingdom
3783,15454,1,383,179.1,Lost Customers,United Kingdom
3784,16990,1,239,179.0,Lost Customers,United Kingdom
3785,14705,1,219,179.0,Lost Customers,United Kingdom
3786,16620,2,24,178.96,Low Value,United Kingdom
3787,15139,2,260,178.96,Lost Customers,United Kingdom
3788,15262,1,344,178.95,Lost Customers,United Kingdom
3789,13778,1,124,178.7,Lost Customers,United Kingdom
3790,17879,1,194,178.52,Lost Customers,United Kingdom
3791,17253,1,39,178.26,Lost Customers,United Kingdom
3792,17356,1,332,178.22,Lost Customers,United Kingdom
3793,18282,2,28,178.05,Low Value,United Kingdom
3794,16403,1,333,177.5,Lost Customers,United Kingdom
3795,13618,1,194,177.34,Lost Customers,United Kingdom
3796,12618,1,42,177.31,Lost Customers,Italy
3797,13072,1,287,177.15,Lost Customers,United Kingdom
3798,12923,1,85,176.97,Lost Customers,United Kingdom
3799,17947,1,58,176.68,Lost Customers,United Kingdom
3800,14287,3,29,176.63,Low Value,United Kingdom
3801,12509,1,305,176.5,Lost Customers,France
3802,18274,1,51,175.92,Lost Customers,United Kingdom
3803,17582,1,257,175.27,Lost Customers,United Kingdom
3804,16144,1,267,175.2,Lost Customers,United Kingdom
3805,17331,1,144,175.2,Lost Customers,United Kingdom
3806,18010,1,277,174.8,Lost Customers,United Kingdom
3807,14355,1,386,174.4,Lost Customers,United Kingdom
