id_client,first_day,last_day,frequency,interval,recency,monetary,R_rank,F_rank,M_rank,R_rank_norm,F_rank_norm,M_rank_norm,RFM_Score,segment
13177,2021-10-06 09:56:00,2021-10-06 09:56:00,1,0,85,282.45,1869.5,746.5,973.0,43.25,17.2,22.42,1.2,Lost Customers
17247,2021-11-24 15:21:00,2021-11-24 15:21:00,1,0,36,282.19,3399.5,746.5,972.0,78.65,17.2,22.4,1.46,Lost Customers
16557,2021-07-25 13:28:00,2021-11-15 14:04:00,2,113,45,281.85,2922.5,1910.5,971.0,67.61,44.02,22.37,1.78,Low Value
17403,2021-11-03 15:18:00,2021-11-03 15:18:00,1,0,57,281.62,2502.5,746.5,970.0,57.89,17.2,22.35,1.31,Lost Customers
16848,2021-10-18 08:42:00,2021-10-18 08:42:00,1,0,73,281.42,2121.0,746.5,969.0,49.07,17.2,22.33,1.24,Lost Customers
14242,2021-01-18 08:53:00,2021-04-19 11:46:00,2,91,255,280.55,588.5,1910.5,968.0,13.61,44.02,22.3,1.38,Lost Customers
13606,2021-02-01 11:42:00,2021-11-10 17:46:00,3,282,50,280.54,2739.0,2581.5,967.0,63.37,59.48,22.28,1.98,Low Value
16149,2021-07-20 14:54:00,2021-12-05 11:29:00,2,137,25,280.52,3970.5,1910.5,966.0,91.86,44.02,22.26,1.96,Low Value
14975,2021-10-13 14:08:00,2021-10-13 14:08:00,1,0,78,279.94,2027.0,746.5,965.0,46.89,17.2,22.24,1.22,Lost Customers
15556,2021-11-15 16:08:00,2021-11-15 16:08:00,1,0,45,279.77,2922.5,746.5,964.0,67.61,17.2,22.21,1.38,Lost Customers
14480,2021-11-28 16:35:00,2021-11-28 16:35:00,1,0,32,279.05,3545.0,746.5,963.0,82.01,17.2,22.19,1.48,Lost Customers
17786,2021-01-26 14:35:00,2021-09-15 12:51:00,2,231,106,278.74,1511.0,1910.5,962.0,34.96,44.02,22.17,1.53,Lost Customers
14764,2021-10-24 11:54:00,2021-10-24 11:54:00,1,0,67,278.3,2249.5,746.5,961.0,52.04,17.2,22.14,1.26,Lost Customers
14908,2021-09-26 12:56:00,2021-09-26 12:56:00,1,0,95,277.8,1668.0,746.5,960.0,38.59,17.2,22.12,1.16,Lost Customers
17968,2020-12-01 12:23:00,2020-12-01 12:23:00,1,0,394,277.35,9.0,746.5,959.0,0.21,17.2,22.1,0.87,Lost Customers
13803,2021-03-29 12:57:00,2021-03-29 12:57:00,1,0,276,277.07,474.5,746.5,958.0,10.98,17.2,22.07,0.95,Lost Customers
15355,2021-10-17 15:22:00,2021-11-10 13:44:00,2,23,50,277.05,2739.0,1910.5,957.0,63.37,44.02,22.05,1.74,Low Value
16883,2020-12-03 10:33:00,2021-06-05 12:51:00,2,184,208,276.73,816.0,1910.5,956.0,18.88,44.02,22.03,1.41,Lost Customers
13272,2021-09-11 12:06:00,2021-11-08 14:00:00,2,58,52,276.56,2648.0,1910.5,955.0,61.26,44.02,22.0,1.72,Low Value
14508,2021-09-11 11:29:00,2021-11-17 19:48:00,2,67,43,276.42,3037.5,1910.5,954.0,70.27,44.02,21.98,1.79,Low Value
12750,2021-08-03 09:13:00,2021-08-03 09:13:00,1,0,149,275.88,1171.5,746.5,953.0,27.1,17.2,21.96,1.07,Lost Customers
14512,2021-04-21 19:05:00,2021-06-05 12:39:00,2,44,208,275.28,816.0,1910.5,952.0,18.88,44.02,21.94,1.41,Lost Customers
16313,2021-10-21 09:04:00,2021-12-06 13:02:00,2,46,24,274.15,4064.5,1910.5,951.0,94.03,44.02,21.91,1.97,Low Value
16727,2020-12-10 13:48:00,2020-12-10 13:48:00,1,0,385,272.82,77.5,746.5,950.0,1.79,17.2,21.89,0.87,Lost Customers
17254,2021-11-24 14:09:00,2021-12-05 12:46:00,2,10,25,272.44,3970.5,1910.5,949.0,91.86,44.02,21.87,1.95,Low Value
17498,2021-09-25 12:25:00,2021-09-25 12:25:00,1,0,96,272.22,1646.0,746.5,948.0,38.08,17.2,21.84,1.14,Lost Customers
14819,2021-05-31 13:50:00,2021-10-06 13:41:00,2,127,85,272.07,1869.5,1910.5,947.0,43.25,44.02,21.82,1.58,Lost Customers
13917,2021-06-01 12:46:00,2021-10-21 09:56:00,2,141,70,272.04,2213.0,1910.5,946.0,51.2,44.02,21.8,1.64,Low Value
14816,2021-05-26 13:16:00,2021-05-26 13:16:00,1,0,218,271.85,763.5,746.5,945.0,17.66,17.2,21.77,0.99,Lost Customers
13058,2021-07-11 12:01:00,2021-11-15 12:43:00,3,127,45,271.4,2922.5,2581.5,944.0,67.61,59.48,21.75,2.0,Low Value
13837,2021-01-26 12:15:00,2021-05-12 12:10:00,2,105,232,271.24,697.5,1910.5,943.0,16.14,44.02,21.73,1.38,Lost Customers
17767,2021-11-24 14:42:00,2021-11-24 14:42:00,1,0,36,271.2,3399.5,746.5,942.0,78.65,17.2,21.71,1.44,Lost Customers
17496,2020-12-16 08:39:00,2020-12-16 08:39:00,1,0,379,271.05,102.5,746.5,941.0,2.37,17.2,21.68,0.87,Lost Customers
18108,2021-03-30 13:56:00,2021-03-30 13:56:00,1,0,275,271.0,479.5,746.5,940.0,11.09,17.2,21.66,0.94,Lost Customers
17011,2021-11-09 13:30:00,2021-11-09 13:30:00,1,0,51,270.9,2691.0,746.5,939.0,62.26,17.2,21.64,1.32,Lost Customers
15774,2021-10-02 12:04:00,2021-10-02 12:04:00,1,0,89,270.8,1782.0,746.5,938.0,41.23,17.2,21.61,1.16,Lost Customers
13533,2021-03-17 12:47:00,2021-06-10 11:54:00,3,84,203,270.79,855.5,2581.5,937.0,19.79,59.48,21.59,1.63,Low Value
14520,2021-02-22 09:15:00,2021-12-08 09:46:00,2,289,22,270.6,4253.0,1910.5,936.0,98.39,44.02,21.57,1.99,Low Value
13242,2021-05-10 12:26:00,2021-08-19 12:53:00,3,101,133,270.4,1277.5,2581.5,935.0,29.55,59.48,21.54,1.71,Low Value
12558,2021-12-02 10:41:00,2021-12-02 10:41:00,1,0,28,269.96,3839.5,746.5,934.0,88.83,17.2,21.52,1.52,Lost Customers
14727,2021-03-10 14:45:00,2021-03-10 14:45:00,1,0,295,268.58,374.0,746.5,933.0,8.65,17.2,21.5,0.91,Lost Customers
15408,2021-03-20 15:02:00,2021-03-20 15:02:00,1,0,285,267.18,422.5,746.5,932.0,9.77,17.2,21.47,0.92,Lost Customers
17550,2021-04-10 15:19:00,2021-05-26 14:09:00,3,45,218,267.16,763.5,2581.5,931.0,17.66,59.48,21.45,1.61,Low Value
15320,2021-10-26 13:27:00,2021-10-26 13:27:00,1,0,65,267.13,2303.0,746.5,930.0,53.28,17.2,21.43,1.25,Lost Customers
17708,2021-01-19 10:09:00,2021-06-05 10:12:00,2,137,208,267.08,816.0,1910.5,929.0,18.88,44.02,21.41,1.39,Lost Customers
15517,2021-04-20 14:02:00,2021-04-20 14:02:00,1,0,254,267.03,595.5,746.5,928.0,13.78,17.2,21.38,0.95,Lost Customers
16451,2021-09-13 09:17:00,2021-09-13 09:17:00,1,0,108,266.97,1485.5,746.5,927.0,34.37,17.2,21.36,1.1,Lost Customers
14863,2021-11-10 15:04:00,2021-11-10 15:04:00,1,0,50,266.76,2739.0,746.5,926.0,63.37,17.2,21.34,1.32,Lost Customers
15119,2021-04-08 09:08:00,2021-04-08 09:08:00,1,0,266,266.4,525.0,746.5,925.0,12.15,17.2,21.31,0.94,Lost Customers
12962,2021-08-18 13:38:00,2021-12-02 15:55:00,2,106,28,266.39,3839.5,1910.5,924.0,88.83,44.02,21.29,1.91,Low Value
15019,2021-03-18 12:35:00,2021-03-18 12:35:00,1,0,287,266.0,413.0,746.5,923.0,9.55,17.2,21.27,0.91,Lost Customers
14068,2021-01-23 16:02:00,2021-01-23 16:02:00,1,0,341,265.85,177.0,746.5,922.0,4.09,17.2,21.24,0.87,Lost Customers
17430,2020-12-09 13:05:00,2021-11-07 09:24:00,2,332,53,265.76,2607.5,1910.5,921.0,60.32,44.02,21.22,1.7,Low Value
14423,2021-05-05 15:12:00,2021-05-05 15:12:00,1,0,239,265.2,645.5,746.5,920.0,14.93,17.2,21.2,0.95,Lost Customers
13973,2021-02-25 15:21:00,2021-02-25 15:21:00,1,0,308,264.7,313.5,746.5,919.0,7.25,17.2,21.18,0.89,Lost Customers
15912,2021-04-20 17:10:00,2021-06-14 14:29:00,2,54,199,264.62,871.5,1910.5,918.0,20.16,44.02,21.15,1.39,Lost Customers
14452,2021-09-07 11:32:00,2021-11-29 12:06:00,2,83,31,264.44,3615.0,1910.5,917.0,83.63,44.02,21.13,1.87,Low Value
15894,2020-12-05 14:06:00,2021-03-31 13:50:00,2,115,274,263.55,486.0,1910.5,916.0,11.24,44.02,21.11,1.33,Lost Customers
12492,2021-08-26 14:51:00,2021-10-07 15:15:00,2,42,84,263.21,1899.5,1910.5,915.0,43.94,44.02,21.08,1.57,Lost Customers
16936,2021-11-14 11:04:00,2021-11-14 11:04:00,1,0,46,262.68,2874.5,746.5,914.0,66.5,17.2,21.06,1.34,Lost Customers
17194,2020-12-14 12:06:00,2021-03-11 12:05:00,2,86,294,262.62,381.0,1910.5,913.0,8.81,44.02,21.04,1.3,Lost Customers
16413,2021-10-14 12:08:00,2021-10-14 12:08:00,1,0,77,262.2,2052.0,746.5,912.0,47.47,17.2,21.01,1.19,Lost Customers
17385,2021-11-25 11:02:00,2021-11-25 11:02:00,1,0,35,261.11,3451.0,746.5,911.0,79.84,17.2,20.99,1.43,Lost Customers
13189,2021-08-16 13:12:00,2021-11-21 10:39:00,2,96,39,260.68,3209.5,1910.5,910.0,74.25,44.02,20.97,1.79,Low Value
14053,2021-07-03 12:21:00,2021-08-07 14:27:00,2,35,145,260.25,1198.0,1910.5,909.0,27.72,44.02,20.94,1.44,Lost Customers
15014,2021-06-16 19:40:00,2021-10-27 20:07:00,2,133,64,260.17,2332.0,1910.5,908.0,53.95,44.02,20.92,1.64,Low Value
15143,2021-04-28 12:03:00,2021-04-28 12:03:00,1,0,246,259.45,622.0,746.5,907.0,14.39,17.2,20.9,0.94,Lost Customers
17125,2021-10-20 14:41:00,2021-10-20 14:41:00,1,0,71,259.35,2183.0,746.5,906.0,50.5,17.2,20.88,1.21,Lost Customers
13127,2021-09-23 10:26:00,2021-09-23 10:26:00,1,0,98,259.17,1626.0,746.5,905.0,37.62,17.2,20.85,1.11,Lost Customers
16447,2021-07-27 12:45:00,2021-07-27 12:45:00,1,0,156,259.01,1119.0,746.5,904.0,25.89,17.2,20.83,1.02,Lost Customers
15577,2021-02-07 13:32:00,2021-07-11 17:03:00,3,154,172,258.88,1035.0,2581.5,903.0,23.94,59.48,20.81,1.64,Low Value
13277,2021-07-29 10:06:00,2021-11-24 09:21:00,4,117,36,258.4,3399.5,3028.0,902.0,78.65,69.77,20.78,2.21,Low Value
13227,2021-05-22 11:47:00,2021-05-22 11:47:00,1,0,222,257.7,738.0,746.5,901.0,17.07,17.2,20.76,0.96,Lost Customers
14375,2021-06-07 13:44:00,2021-06-07 13:44:00,1,0,206,257.68,832.0,746.5,900.0,19.25,17.2,20.74,0.97,Lost Customers
18009,2021-04-18 13:36:00,2021-04-18 13:36:00,1,0,256,257.34,581.5,746.5,899.0,13.45,17.2,20.71,0.93,Lost Customers
13626,2021-04-01 10:05:00,2021-04-01 10:05:00,1,0,273,257.23,493.5,746.5,898.0,11.42,17.2,20.69,0.91,Lost Customers
16048,2020-12-01 15:27:00,2020-12-01 15:28:00,2,0,394,256.44,9.0,1910.5,897.0,0.21,44.02,20.67,1.23,Lost Customers
12430,2021-10-27 15:09:00,2021-10-27 15:09:00,1,0,64,256.4,2332.0,746.5,896.0,53.95,17.2,20.65,1.23,Lost Customers
13806,2021-10-07 11:43:00,2021-10-07 11:43:00,1,0,84,256.38,1899.5,746.5,895.0,43.94,17.2,20.62,1.15,Lost Customers
17896,2021-11-16 13:59:00,2021-11-16 13:59:00,1,0,44,256.32,2976.5,746.5,894.0,68.86,17.2,20.6,1.34,Lost Customers
15277,2021-10-24 10:08:00,2021-10-24 10:08:00,1,0,67,255.9,2249.5,746.5,892.5,52.04,17.2,20.56,1.21,Lost Customers
14761,2021-01-09 12:03:00,2021-10-12 12:10:00,2,276,79,255.9,1997.5,1910.5,892.5,46.21,44.02,20.56,1.57,Lost Customers
14881,2021-11-20 11:06:00,2021-11-20 11:06:00,1,0,40,255.4,3153.5,746.5,891.0,72.96,17.2,20.53,1.37,Lost Customers
16226,2021-04-18 12:58:00,2021-05-20 14:41:00,3,32,224,255.12,732.0,2581.5,890.0,16.93,59.48,20.51,1.58,Lost Customers
15261,2021-07-27 15:20:00,2021-07-27 15:20:00,1,0,156,254.82,1119.0,746.5,889.0,25.89,17.2,20.48,1.02,Lost Customers
12604,2021-03-23 12:06:00,2021-09-21 14:08:00,2,182,100,254.18,1580.0,1910.5,888.0,36.55,44.02,20.46,1.5,Lost Customers
14765,2021-06-16 19:49:00,2021-11-10 19:53:00,3,147,50,254.11,2739.0,2581.5,887.0,63.37,59.48,20.44,1.93,Low Value
15689,2020-12-13 09:57:00,2021-08-12 09:37:00,2,241,140,254.1,1226.0,1910.5,886.0,28.36,44.02,20.41,1.43,Lost Customers
12797,2020-12-09 10:55:00,2020-12-09 10:55:00,1,0,386,254.03,69.5,746.5,885.0,1.61,17.2,20.39,0.83,Lost Customers
15759,2020-12-16 15:29:00,2021-05-05 15:13:00,3,139,239,253.04,645.5,2581.5,884.0,14.93,59.48,20.37,1.56,Lost Customers
17860,2020-12-06 12:41:00,2020-12-06 12:41:00,1,0,389,252.8,47.0,746.5,883.0,1.09,17.2,20.35,0.83,Lost Customers
15035,2021-09-11 11:08:00,2021-09-11 11:08:00,1,0,110,252.73,1456.5,746.5,882.0,33.7,17.2,20.32,1.07,Lost Customers
13404,2021-05-11 11:57:00,2021-12-08 15:37:00,2,211,22,252.49,4253.0,1910.5,881.0,98.39,44.02,20.3,1.96,Low Value
15346,2021-01-11 11:18:00,2021-01-11 11:18:00,1,0,353,252.42,141.0,746.5,880.0,3.26,17.2,20.28,0.84,Lost Customers
13645,2021-08-11 16:11:00,2021-08-11 16:11:00,1,0,141,252.1,1218.0,746.5,879.0,28.18,17.2,20.25,1.03,Lost Customers
13711,2021-05-05 10:29:00,2021-05-05 10:31:00,2,0,239,252.06,645.5,1910.5,878.0,14.93,44.02,20.23,1.33,Lost Customers
16330,2021-08-19 17:08:00,2021-11-22 12:24:00,3,94,38,251.91,3272.5,2581.5,877.0,75.71,59.48,20.21,2.02,Low Value
16836,2021-08-15 12:38:00,2021-10-31 10:05:00,2,76,60,251.87,2418.0,1910.5,876.0,55.94,44.02,20.18,1.63,Low Value
17155,2021-06-15 10:22:00,2021-11-22 12:38:00,2,160,38,251.7,3272.5,1910.5,875.0,75.71,44.02,20.16,1.78,Low Value
16976,2021-03-17 16:33:00,2021-03-17 16:33:00,1,0,288,251.52,403.0,746.5,874.0,9.32,17.2,20.14,0.88,Lost Customers
16024,2021-11-27 13:26:00,2021-11-27 13:26:00,1,0,33,251.24,3492.5,746.5,873.0,80.8,17.2,20.12,1.42,Lost Customers
13512,2021-03-24 10:03:00,2021-03-24 10:03:00,1,0,281,251.21,455.5,746.5,871.5,10.54,17.2,20.08,0.89,Lost Customers
14501,2021-01-24 10:43:00,2021-06-09 12:02:00,2,136,204,251.21,849.0,1910.5,871.5,19.64,44.02,20.08,1.36,Lost Customers
13207,2021-07-12 11:35:00,2021-11-24 14:52:00,2,135,36,250.26,3399.5,1910.5,870.0,78.65,44.02,20.05,1.8,Low Value
16596,2020-12-08 16:18:00,2021-11-24 10:02:00,2,350,36,250.15,3399.5,1910.5,869.0,78.65,44.02,20.02,1.8,Low Value
17303,2020-12-13 13:32:00,2020-12-13 13:32:00,1,0,382,250.04,88.0,746.5,868.0,2.04,17.2,20.0,0.82,Lost Customers
15510,2021-01-13 12:10:00,2021-01-13 12:10:00,1,0,351,250.0,150.0,746.5,867.0,3.47,17.2,19.98,0.83,Lost Customers
17456,2020-12-09 15:23:00,2020-12-09 15:23:00,1,0,386,249.86,69.5,746.5,866.0,1.61,17.2,19.95,0.82,Lost Customers
18005,2021-10-23 14:40:00,2021-12-06 11:51:00,2,43,24,249.72,4064.5,1910.5,865.0,94.03,44.02,19.93,1.91,Low Value
16124,2021-01-26 14:45:00,2021-01-26 14:45:00,1,0,338,249.0,195.5,746.5,864.0,4.52,17.2,19.91,0.84,Lost Customers
17111,2021-10-23 15:59:00,2021-10-23 15:59:00,1,0,68,248.61,2228.0,746.5,862.5,51.54,17.2,19.87,1.19,Lost Customers
13061,2021-09-28 16:04:00,2021-09-28 16:04:00,1,0,93,248.61,1714.5,746.5,862.5,39.66,17.2,19.87,1.1,Lost Customers
18212,2021-01-17 16:14:00,2021-01-17 16:14:00,1,0,347,248.42,158.0,746.5,861.0,3.66,17.2,19.84,0.83,Lost Customers
16510,2020-12-02 13:39:00,2020-12-02 13:39:00,1,0,393,248.1,26.5,746.5,860.0,0.61,17.2,19.82,0.81,Lost Customers
15097,2021-12-05 14:03:00,2021-12-05 14:03:00,1,0,25,248.08,3970.5,746.5,859.0,91.86,17.2,19.79,1.49,Lost Customers
13592,2021-03-20 14:01:00,2021-11-04 09:49:00,4,228,56,247.96,2536.0,3028.0,858.0,58.67,69.77,19.77,2.03,Low Value
18072,2021-06-07 10:44:00,2021-06-07 10:44:00,1,0,206,247.44,832.0,746.5,857.0,19.25,17.2,19.75,0.95,Lost Customers
13349,2021-11-29 08:07:00,2021-11-29 08:07:00,1,0,31,247.32,3615.0,746.5,856.0,83.63,17.2,19.72,1.43,Lost Customers
14658,2021-08-14 15:42:00,2021-12-04 15:35:00,2,111,26,247.15,3899.5,1910.5,855.0,90.21,44.02,19.7,1.88,Low Value
17051,2021-05-29 14:13:00,2021-05-29 14:13:00,1,0,215,247.14,780.0,746.5,854.0,18.05,17.2,19.68,0.93,Lost Customers
15783,2021-11-29 09:50:00,2021-11-29 09:50:00,1,0,31,246.3,3615.0,746.5,853.0,83.63,17.2,19.65,1.43,Lost Customers
17278,2021-04-12 13:10:00,2021-04-12 13:10:00,1,0,262,246.04,545.0,746.5,852.0,12.61,17.2,19.63,0.89,Lost Customers
16778,2021-03-10 15:21:00,2021-09-26 13:48:00,2,199,95,245.94,1668.0,1910.5,851.0,38.59,44.02,19.61,1.49,Lost Customers
17771,2021-01-20 14:13:00,2021-10-14 11:43:00,2,266,77,245.81,2052.0,1910.5,850.0,47.47,44.02,19.59,1.55,Lost Customers
12660,2021-11-28 13:26:00,2021-11-28 13:26:00,1,0,32,245.1,3545.0,746.5,849.0,82.01,17.2,19.56,1.41,Lost Customers
16601,2021-10-30 11:09:00,2021-10-30 11:09:00,1,0,61,244.8,2387.0,746.5,847.5,55.22,17.2,19.53,1.21,Lost Customers
15118,2021-07-28 14:54:00,2021-07-28 14:54:00,1,0,155,244.8,1128.0,746.5,847.5,26.1,17.2,19.53,0.99,Lost Customers
16528,2021-12-06 12:45:00,2021-12-06 12:45:00,1,0,24,244.41,4064.5,746.5,846.0,94.03,17.2,19.49,1.5,Lost Customers
17892,2021-07-07 12:56:00,2021-10-14 16:49:00,3,99,77,244.1,2052.0,2581.5,845.0,47.47,59.48,19.47,1.78,Low Value
17925,2020-12-02 10:10:00,2020-12-02 10:10:00,1,0,393,244.08,26.5,746.5,844.0,0.61,17.2,19.45,0.8,Lost Customers
13103,2021-10-31 09:38:00,2021-10-31 09:38:00,1,0,60,243.94,2418.0,746.5,843.0,55.94,17.2,19.42,1.21,Lost Customers
16793,2021-10-13 15:08:00,2021-10-13 15:08:00,1,0,78,243.84,2027.0,746.5,842.0,46.89,17.2,19.4,1.14,Lost Customers
18193,2021-06-27 13:58:00,2021-06-27 13:58:00,1,0,186,243.76,951.5,746.5,841.0,22.01,17.2,19.38,0.96,Lost Customers
13886,2021-09-29 13:17:00,2021-09-29 13:17:00,1,0,92,243.56,1743.0,746.5,840.0,40.32,17.2,19.35,1.09,Lost Customers
15634,2021-11-22 16:28:00,2021-11-22 16:28:00,1,0,38,243.55,3272.5,746.5,839.0,75.71,17.2,19.33,1.36,Lost Customers
17339,2020-12-09 14:44:00,2021-09-06 13:29:00,2,270,115,243.36,1415.0,1910.5,838.0,32.74,44.02,19.31,1.44,Lost Customers
17908,2020-12-01 11:45:00,2020-12-01 11:45:00,1,0,394,243.28,9.0,746.5,837.0,0.21,17.2,19.29,0.79,Lost Customers
14647,2021-05-22 13:40:00,2021-05-22 13:40:00,1,0,222,243.22,738.0,746.5,836.0,17.07,17.2,19.26,0.92,Lost Customers
16215,2021-09-20 10:18:00,2021-09-20 10:18:00,1,0,101,242.35,1565.5,746.5,835.0,36.22,17.2,19.24,1.06,Lost Customers
15776,2021-07-29 13:46:00,2021-07-29 13:46:00,1,0,154,241.62,1139.5,746.5,834.0,26.36,17.2,19.22,0.98,Lost Customers
14523,2021-08-23 13:13:00,2021-08-23 13:13:00,1,0,129,241.09,1302.5,746.5,833.0,30.13,17.2,19.19,1.01,Lost Customers
16427,2021-02-28 15:18:00,2021-03-21 17:10:00,2,21,284,241.06,430.5,1910.5,832.0,9.96,44.02,19.17,1.26,Lost Customers
15598,2021-10-17 16:04:00,2021-10-17 16:04:00,1,0,74,240.68,2090.5,746.5,831.0,48.36,17.2,19.15,1.15,Lost Customers
15286,2021-10-21 11:08:00,2021-10-21 11:08:00,1,0,70,240.55,2213.0,746.5,830.0,51.2,17.2,19.12,1.17,Lost Customers
13565,2021-01-09 14:28:00,2021-11-20 14:33:00,2,315,40,240.22,3153.5,1910.5,829.0,72.96,44.02,19.1,1.73,Low Value
17256,2021-01-31 14:53:00,2021-08-24 13:30:00,2,204,128,240.0,1313.0,1910.5,828.0,30.38,44.02,19.08,1.41,Lost Customers
17181,2020-12-01 12:38:00,2021-10-13 14:48:00,2,316,78,239.92,2027.0,1910.5,827.0,46.89,44.02,19.06,1.54,Lost Customers
15690,2021-08-31 11:40:00,2021-12-05 15:59:00,2,96,25,239.76,3970.5,1910.5,826.0,91.86,44.02,19.03,1.87,Low Value
13570,2021-04-10 13:36:00,2021-04-10 13:36:00,1,0,264,239.49,532.0,746.5,825.0,12.31,17.2,19.01,0.87,Lost Customers
17684,2021-10-27 11:10:00,2021-10-27 11:10:00,1,0,64,239.41,2332.0,746.5,824.0,53.95,17.2,18.99,1.18,Lost Customers
16756,2021-05-09 09:33:00,2021-05-09 09:33:00,1,0,235,239.4,672.5,746.5,823.0,15.56,17.2,18.96,0.9,Lost Customers
15850,2021-06-24 14:16:00,2021-11-20 14:14:00,2,148,40,238.85,3153.5,1910.5,821.5,72.96,44.02,18.93,1.73,Low Value
12561,2021-02-10 11:39:00,2021-02-10 11:39:00,1,0,323,238.85,261.5,746.5,821.5,6.05,17.2,18.93,0.82,Lost Customers
12718,2021-09-29 16:38:00,2021-09-29 16:38:00,1,0,92,238.25,1743.0,746.5,820.0,40.32,17.2,18.89,1.08,Lost Customers
17877,2021-06-22 13:00:00,2021-06-22 13:00:00,1,0,191,237.61,925.0,746.5,819.0,21.4,17.2,18.87,0.94,Lost Customers
14586,2021-03-08 10:04:00,2021-03-08 10:04:00,1,0,297,237.36,361.5,746.5,818.0,8.36,17.2,18.85,0.84,Lost Customers
15457,2021-03-22 15:31:00,2021-03-22 15:31:00,1,0,283,237.07,437.5,746.5,817.0,10.12,17.2,18.82,0.85,Lost Customers
18110,2021-11-20 12:34:00,2021-11-20 12:34:00,1,0,40,236.3,3153.5,746.5,816.0,72.96,17.2,18.8,1.32,Lost Customers
12732,2021-06-13 11:33:00,2021-06-13 11:33:00,1,0,200,236.26,865.5,746.5,815.0,20.02,17.2,18.78,0.92,Lost Customers
16026,2021-10-27 13:53:00,2021-10-27 13:53:00,1,0,64,236.09,2332.0,746.5,814.0,53.95,17.2,18.76,1.18,Lost Customers
13187,2021-01-06 18:57:00,2021-01-06 18:57:00,1,0,358,236.02,123.5,746.5,813.0,2.86,17.2,18.73,0.79,Lost Customers
15462,2021-06-05 15:36:00,2021-09-06 13:11:00,3,92,115,234.6,1415.0,2581.5,812.0,32.74,59.48,18.71,1.65,Low Value
14473,2021-03-02 13:56:00,2021-09-26 15:10:00,2,208,95,234.34,1668.0,1910.5,811.0,38.59,44.02,18.69,1.46,Lost Customers
17060,2021-03-18 13:27:00,2021-03-18 13:27:00,1,0,287,234.24,413.0,746.5,810.0,9.55,17.2,18.66,0.84,Lost Customers
16961,2021-08-15 13:46:00,2021-08-15 13:46:00,1,0,137,234.17,1240.5,746.5,809.0,28.7,17.2,18.64,0.99,Lost Customers
12736,2021-01-11 07:57:00,2021-01-11 07:57:00,1,0,353,234.0,141.0,746.5,808.0,3.26,17.2,18.62,0.79,Lost Customers
15483,2021-03-18 12:26:00,2021-07-01 13:07:00,4,105,182,233.81,976.0,3028.0,807.0,22.58,69.77,18.59,1.73,Low Value
13348,2021-10-06 17:28:00,2021-10-06 17:28:00,1,0,85,233.76,1869.5,746.5,806.0,43.25,17.2,18.57,1.09,Lost Customers
16583,2020-12-01 12:03:00,2020-12-01 12:03:00,1,0,394,233.45,9.0,746.5,805.0,0.21,17.2,18.55,0.77,Lost Customers
14995,2021-03-04 13:14:00,2021-11-01 11:39:00,2,241,59,233.23,2443.0,1910.5,804.0,56.52,44.02,18.53,1.59,Lost Customers
16302,2021-08-05 09:44:00,2021-08-05 09:44:00,1,0,147,233.22,1192.5,746.5,803.0,27.59,17.2,18.5,0.97,Lost Customers
13678,2021-07-11 10:14:00,2021-07-11 10:14:00,1,0,172,232.6,1035.0,746.5,802.0,23.94,17.2,18.48,0.95,Lost Customers
18213,2021-04-17 10:21:00,2021-04-17 10:21:00,1,0,257,232.48,574.5,746.5,801.0,13.29,17.2,18.46,0.87,Lost Customers
16117,2021-06-03 11:42:00,2021-06-03 11:42:00,1,0,210,232.21,808.0,746.5,800.0,18.69,17.2,18.43,0.91,Lost Customers
15393,2021-03-03 16:58:00,2021-11-23 16:48:00,2,264,37,231.86,3339.0,1910.5,799.0,77.25,44.02,18.41,1.75,Low Value
16641,2021-08-26 12:49:00,2021-08-26 12:49:00,1,0,126,231.1,1339.0,746.5,798.0,30.98,17.2,18.39,1.0,Lost Customers
18030,2021-10-28 13:55:00,2021-12-05 16:37:00,2,38,25,230.65,3970.5,1910.5,797.0,91.86,44.02,18.36,1.85,Low Value
15866,2021-08-30 14:09:00,2021-08-30 14:09:00,1,0,122,230.53,1353.5,746.5,796.0,31.31,17.2,18.34,1.0,Lost Customers
16445,2021-11-06 12:32:00,2021-11-06 12:32:00,1,0,54,230.51,2571.0,746.5,795.0,59.48,17.2,18.32,1.21,Lost Customers
13786,2020-12-07 13:53:00,2020-12-07 13:53:00,1,0,388,230.4,52.0,746.5,794.0,1.2,17.2,18.29,0.77,Lost Customers
16926,2020-12-03 13:42:00,2020-12-03 13:42:00,1,0,392,230.25,38.5,746.5,793.0,0.89,17.2,18.27,0.77,Lost Customers
13960,2021-09-29 12:39:00,2021-11-18 15:27:00,2,50,42,230.22,3096.5,1910.5,792.0,71.64,44.02,18.25,1.7,Low Value
12812,2021-10-26 09:54:00,2021-10-26 09:54:00,1,0,65,229.64,2303.0,746.5,791.0,53.28,17.2,18.23,1.16,Lost Customers
13474,2021-04-17 13:53:00,2021-04-17 13:53:00,1,0,257,229.59,574.5,746.5,790.0,13.29,17.2,18.2,0.86,Lost Customers
13008,2021-01-20 14:24:00,2021-01-20 14:24:00,1,0,344,229.47,169.0,746.5,789.0,3.91,17.2,18.18,0.79,Lost Customers
15528,2021-03-30 16:14:00,2021-03-30 16:14:00,1,0,275,229.33,479.5,746.5,788.0,11.09,17.2,18.16,0.84,Lost Customers
